date,code,broker,lot,val,avg,status,fd
07/02/2019,JPFA,KS,15204.0,23672628,1557.0,S,A
07/02/2019,JPFA,DR,12976.0,20476128,1578.0,S,A
07/02/2019,JPFA,KK,12441.0,19383078,1558.0,S,A
07/02/2019,JPFA,AK,5365.0,8342575,1555.0,B,F
07/02/2019,JPFA,CS,4824.0,7477200,1550.0,B,F
07/02/2019,JPFA,AI,2000.0,3060000,1530.0,B,F
07/02/2019,JPFA,MS,246.0,379824,1544.0,B,F
07/02/2019,JPFA,YP,50.0,76350,1527.0,B,F
07/02/2019,JPFA,BK,3688.0,5638952,1529.0,S,F
07/02/2019,JPFA,YU,2371.0,3646598,1538.0,S,F
07/02/2019,JPFA,AI,2000.0,3170000,1585.0,S,F
07/02/2019,JPFA,KK,1500.0,2325000,1550.0,S,F
07/02/2019,JPFA,CS,415.0,645740,1556.0,S,F
07/02/2019,JPFA,GR,250.0,395000,1580.0,S,F
07/02/2019,JPFA,PD,60.0,92280,1538.0,S,F
07/02/2019,JPFA,ZP,30.0,47400,1580.0,S,F
07/02/2019,JPFA,DR,25.0,39625,1585.0,S,F
07/02/2019,JPFA,PD,55539.0,87807159,1581.0,B,D
07/02/2019,JPFA,YP,46294.0,72496404,1566.0,B,D
07/02/2019,JPFA,YJ,36816.0,58058832,1577.0,B,D
07/02/2019,JPFA,AO,25377.0,39968775,1575.0,B,D
07/02/2019,JPFA,YB,23903.0,37432098,1566.0,B,D
07/02/2019,JPFA,AZ,22166.0,35022280,1580.0,B,D
07/02/2019,JPFA,LS,21951.0,34550874,1574.0,B,D
07/02/2019,JPFA,KK,18417.0,29043609,1577.0,B,D
07/02/2019,JPFA,KS,17243.0,27019781,1567.0,B,D
07/02/2019,JPFA,DR,15890.0,25026750,1575.0,B,D
07/02/2019,JPFA,CP,71771.0,113182867,1577.0,S,D
07/02/2019,JPFA,YP,54690.0,85753920,1568.0,S,D
07/02/2019,JPFA,LG,32551.0,51398029,1579.0,S,D
07/02/2019,JPFA,CC,30727.0,48210663,1569.0,S,D
07/02/2019,JPFA,PD,22175.0,34748225,1567.0,S,D
07/02/2019,JPFA,YB,17805.0,27722385,1557.0,S,D
07/02/2019,JPFA,AO,15400.0,24178000,1570.0,S,D
07/02/2019,JPFA,KS,15204.0,23672628,1557.0,S,D
07/02/2019,JPFA,DR,12951.0,20436678,1578.0,S,D
07/02/2019,JPFA,GR,11374.0,17914050,1575.0,S,D
07/03/2019,JPFA,YP,147598.0,237780378,1611.0,B,A
07/03/2019,JPFA,CC,39175.0,63071750,1610.0,B,A
07/03/2019,JPFA,LS,38730.0,62316570,1609.0,B,A
07/03/2019,JPFA,YU,38088.0,61512120,1615.0,B,A
07/03/2019,JPFA,PD,33925.0,54483550,1606.0,B,A
07/03/2019,JPFA,NI,30218.0,48560326,1607.0,B,A
07/03/2019,JPFA,DH,22763.0,36511852,1604.0,B,A
07/03/2019,JPFA,GR,18973.0,30375773,1601.0,B,A
07/03/2019,JPFA,DR,17958.0,29020128,1616.0,B,A
07/03/2019,JPFA,AO,17893.0,28771944,1608.0,B,A
07/03/2019,JPFA,YP,103642.0,166656336,1608.0,S,A
07/03/2019,JPFA,NI,56765.0,91164590,1606.0,S,A
07/03/2019,JPFA,LS,48483.0,77815215,1605.0,S,A
07/03/2019,JPFA,YU,45619.0,73264114,1606.0,S,A
07/03/2019,JPFA,AO,36269.0,58175476,1604.0,S,A
07/03/2019,JPFA,AI,34088.0,54677152,1604.0,S,A
07/03/2019,JPFA,CC,26633.0,42799231,1607.0,S,A
07/03/2019,JPFA,YB,22193.0,35664151,1607.0,S,A
07/03/2019,JPFA,KK,21462.0,34489434,1607.0,S,A
07/03/2019,JPFA,DH,20103.0,32667375,1625.0,S,A
07/03/2019,JPFA,YU,22000.0,35508000,1614.0,B,F
07/03/2019,JPFA,BK,15878.0,25515946,1607.0,B,F
07/03/2019,JPFA,OD,10000.0,15980000,1598.0,B,F
07/03/2019,JPFA,MS,6175.0,9917050,1606.0,B,F
07/03/2019,JPFA,AK,4291.0,6878473,1603.0,B,F
07/03/2019,JPFA,CS,2448.0,3933936,1607.0,B,F
07/03/2019,JPFA,CC,1516.0,2418020,1595.0,B,F
07/03/2019,JPFA,YP,100.0,161800,1618.0,B,F
07/03/2019,JPFA,YU,6735.0,10809675,1605.0,S,F
07/03/2019,JPFA,CS,4535.0,7337630,1618.0,S,F
07/03/2019,JPFA,CC,4295.0,6867705,1599.0,S,F
07/03/2019,JPFA,GR,1000.0,1600000,1600.0,S,F
07/03/2019,JPFA,YP,400.0,642800,1607.0,S,F
07/03/2019,JPFA,OD,150.0,243750,1625.0,S,F
07/03/2019,JPFA,MS,7.0,11165,1595.0,S,F
07/03/2019,JPFA,YP,147498.0,237619278,1611.0,B,D
07/03/2019,JPFA,LS,38730.0,62316570,1609.0,B,D
07/03/2019,JPFA,CC,37659.0,60630990,1610.0,B,D
07/03/2019,JPFA,PD,33925.0,54483550,1606.0,B,D
07/03/2019,JPFA,NI,30218.0,48560326,1607.0,B,D
07/03/2019,JPFA,DH,22763.0,36511852,1604.0,B,D
07/03/2019,JPFA,GR,18973.0,30375773,1601.0,B,D
07/03/2019,JPFA,DR,17958.0,29020128,1616.0,B,D
07/03/2019,JPFA,AO,17893.0,28771944,1608.0,B,D
07/03/2019,JPFA,YB,16541.0,26614469,1609.0,B,D
07/03/2019,JPFA,YP,103242.0,166013136,1608.0,S,D
07/03/2019,JPFA,NI,56765.0,91164590,1606.0,S,D
07/03/2019,JPFA,LS,48483.0,77815215,1605.0,S,D
07/03/2019,JPFA,YU,38884.0,62447704,1606.0,S,D
07/03/2019,JPFA,AO,36269.0,58175476,1604.0,S,D
07/03/2019,JPFA,AI,34088.0,54677152,1604.0,S,D
07/03/2019,JPFA,CC,22338.0,35919504,1608.0,S,D
07/03/2019,JPFA,YB,22193.0,35664151,1607.0,S,D
07/03/2019,JPFA,KK,21462.0,34489434,1607.0,S,D
07/03/2019,JPFA,DH,20103.0,32667375,1625.0,S,D
07/04/2019,JPFA,CC,69961.0,114456196,1636.0,B,A
07/04/2019,JPFA,ZP,54117.0,87940125,1625.0,B,A
07/04/2019,JPFA,YP,52141.0,85094112,1632.0,B,A
07/04/2019,JPFA,MS,42082.0,68804070,1635.0,B,A
07/04/2019,JPFA,PD,25851.0,42188832,1632.0,B,A
07/04/2019,JPFA,YU,17175.0,28012425,1631.0,B,A
07/04/2019,JPFA,KZ,15000.0,24495000,1633.0,B,A
07/04/2019,JPFA,LG,14884.0,24246036,1629.0,B,A
07/04/2019,JPFA,AI,14660.0,24013080,1638.0,B,A
07/04/2019,JPFA,DR,11975.0,19495300,1628.0,B,A
07/04/2019,JPFA,YP,72171.0,117927414,1634.0,S,A
07/04/2019,JPFA,PD,38636.0,63053952,1632.0,S,A
07/04/2019,JPFA,CC,33939.0,55490265,1635.0,S,A
07/04/2019,JPFA,DH,25149.0,41219211,1639.0,S,A
07/04/2019,JPFA,LG,24092.0,39390420,1635.0,S,A
07/04/2019,JPFA,NI,20146.0,32777542,1627.0,S,A
07/04/2019,JPFA,YU,19635.0,31946145,1627.0,S,A
07/04/2019,JPFA,KK,18871.0,30835214,1634.0,S,A
07/04/2019,JPFA,YJ,18002.0,29343260,1630.0,S,A
07/04/2019,JPFA,GR,16994.0,27734208,1632.0,S,A
07/04/2019,JPFA,MS,6164.0,10041156,1629.0,B,F
07/04/2019,JPFA,AK,4415.0,7187620,1628.0,B,F
07/04/2019,JPFA,YU,1051.0,1706824,1624.0,B,F
07/04/2019,JPFA,BK,610.0,994300,1630.0,B,F
07/04/2019,JPFA,ZP,30.0,48300,1610.0,B,F
07/04/2019,JPFA,YU,1051.0,1713130,1630.0,S,F
07/04/2019,JPFA,CS,423.0,688221,1627.0,S,F
07/04/2019,JPFA,YP,204.0,330480,1620.0,S,F
07/04/2019,JPFA,DX,150.0,244500,1630.0,S,F
07/04/2019,JPFA,CC,148.0,241980,1635.0,S,F
07/04/2019,JPFA,MS,128.0,208640,1630.0,S,F
07/04/2019,JPFA,CC,69961.0,114456196,1636.0,B,D
07/04/2019,JPFA,ZP,54087.0,87891375,1625.0,B,D
07/04/2019,JPFA,YP,52141.0,85094112,1632.0,B,D
07/04/2019,JPFA,MS,35918.0,58761848,1636.0,B,D
07/04/2019,JPFA,PD,25851.0,42188832,1632.0,B,D
07/04/2019,JPFA,YU,16124.0,26314368,1632.0,B,D
07/04/2019,JPFA,KZ,15000.0,24495000,1633.0,B,D
07/04/2019,JPFA,LG,14884.0,24246036,1629.0,B,D
07/04/2019,JPFA,AI,14660.0,24013080,1638.0,B,D
07/04/2019,JPFA,DR,11975.0,19495300,1628.0,B,D
07/04/2019,JPFA,YP,71967.0,117594078,1634.0,S,D
07/04/2019,JPFA,PD,38636.0,63053952,1632.0,S,D
07/04/2019,JPFA,CC,33791.0,55248285,1635.0,S,D
07/04/2019,JPFA,DH,25149.0,41219211,1639.0,S,D
07/04/2019,JPFA,LG,24092.0,39390420,1635.0,S,D
07/04/2019,JPFA,NI,20146.0,32777542,1627.0,S,D
07/04/2019,JPFA,KK,18871.0,30835214,1634.0,S,D
07/04/2019,JPFA,YU,18584.0,30217584,1626.0,S,D
07/04/2019,JPFA,YJ,18002.0,29343260,1630.0,S,D
07/04/2019,JPFA,GR,16994.0,27734208,1632.0,S,D
07/05/2019,JPFA,YU,174210.0,296331210,1701.0,B,A
07/05/2019,JPFA,YP,134520.0,227338800,1690.0,B,A
07/05/2019,JPFA,PD,128010.0,216592920,1692.0,B,A
07/05/2019,JPFA,AK,82175.0,138711400,1688.0,B,A
07/05/2019,JPFA,CC,70553.0,119728441,1697.0,B,A
07/05/2019,JPFA,KK,44393.0,75645672,1704.0,B,A
07/05/2019,JPFA,KI,41230.0,69761160,1692.0,B,A
07/05/2019,JPFA,NI,39389.0,66882522,1698.0,B,A
07/05/2019,JPFA,DR,34553.0,58152699,1683.0,B,A
07/05/2019,JPFA,LS,33080.0,55805960,1687.0,B,A
07/05/2019,JPFA,YP,200949.0,339804759,1691.0,S,A
07/05/2019,JPFA,ZP,199076.0,337433820,1695.0,S,A
07/05/2019,JPFA,PD,76178.0,129121710,1695.0,S,A
07/05/2019,JPFA,CC,69894.0,118889694,1701.0,S,A
07/05/2019,JPFA,NI,45028.0,76367488,1696.0,S,A
07/05/2019,JPFA,CP,42686.0,72438142,1697.0,S,A
07/05/2019,JPFA,YJ,41638.0,70118392,1684.0,S,A
07/05/2019,JPFA,LS,38412.0,64993104,1692.0,S,A
07/05/2019,JPFA,GR,31959.0,53818956,1684.0,S,A
07/05/2019,JPFA,YB,31345.0,52753635,1683.0,S,A
07/05/2019,JPFA,AK,57501.0,96831684,1684.0,B,F
07/05/2019,JPFA,MS,19164.0,32521308,1697.0,B,F
07/05/2019,JPFA,CC,5932.0,10090332,1701.0,B,F
07/05/2019,JPFA,YU,1000.0,1700000,1700.0,B,F
07/05/2019,JPFA,YP,119.0,194565,1635.0,B,F
07/05/2019,JPFA,AH,49.0,82320,1680.0,B,F
07/05/2019,JPFA,BK,10152.0,16700040,1645.0,S,F
07/05/2019,JPFA,OD,10000.0,17060000,1706.0,S,F
07/05/2019,JPFA,AO,5000.0,8605000,1721.0,S,F
07/05/2019,JPFA,YU,2500.0,4280000,1712.0,S,F
07/05/2019,JPFA,YP,780.0,1289340,1653.0,S,F
07/05/2019,JPFA,KI,613.0,1039035,1695.0,S,F
07/05/2019,JPFA,KK,428.0,714332,1669.0,S,F
07/05/2019,JPFA,MG,250.0,422500,1690.0,S,F
07/05/2019,JPFA,MS,129.0,219042,1698.0,S,F
07/05/2019,JPFA,EP,50.0,86500,1730.0,S,F
07/05/2019,JPFA,YU,173210.0,294630210,1701.0,B,D
07/05/2019,JPFA,YP,134401.0,227137690,1690.0,B,D
07/05/2019,JPFA,PD,128010.0,216592920,1692.0,B,D
07/05/2019,JPFA,CC,64621.0,109661837,1697.0,B,D
07/05/2019,JPFA,KK,44393.0,75645672,1704.0,B,D
07/05/2019,JPFA,KI,41230.0,69761160,1692.0,B,D
07/05/2019,JPFA,NI,39389.0,66882522,1698.0,B,D
07/05/2019,JPFA,DR,34553.0,58152699,1683.0,B,D
07/05/2019,JPFA,LS,33080.0,55805960,1687.0,B,D
07/05/2019,JPFA,YB,31224.0,52737336,1689.0,B,D
07/05/2019,JPFA,YP,200169.0,338485779,1691.0,S,D
07/05/2019,JPFA,ZP,199076.0,337433820,1695.0,S,D
07/05/2019,JPFA,PD,76178.0,129121710,1695.0,S,D
07/05/2019,JPFA,CC,69894.0,118889694,1701.0,S,D
07/05/2019,JPFA,NI,45028.0,76367488,1696.0,S,D
07/05/2019,JPFA,CP,42686.0,72438142,1697.0,S,D
07/05/2019,JPFA,YJ,41638.0,70118392,1684.0,S,D
07/05/2019,JPFA,LS,38412.0,64993104,1692.0,S,D
07/05/2019,JPFA,GR,31959.0,53818956,1684.0,S,D
07/05/2019,JPFA,YB,31345.0,52753635,1683.0,S,D
07/08/2019,JPFA,YP,118199.0,200465504,1696.0,B,A
07/08/2019,JPFA,CC,63359.0,107710300,1700.0,B,A
07/08/2019,JPFA,YU,55871.0,94701345,1695.0,B,A
07/08/2019,JPFA,PD,51862.0,87957952,1696.0,B,A
07/08/2019,JPFA,KK,44224.0,75446144,1706.0,B,A
07/08/2019,JPFA,RX,43500.0,73341000,1686.0,B,A
07/08/2019,JPFA,CP,37908.0,64254060,1695.0,B,A
07/08/2019,JPFA,NI,32173.0,54694100,1700.0,B,A
07/08/2019,JPFA,AZ,27510.0,46932060,1706.0,B,A
07/08/2019,JPFA,LG,24924.0,42345876,1699.0,B,A
07/08/2019,JPFA,YP,132140.0,223845160,1694.0,S,A
07/08/2019,JPFA,CC,61911.0,104877234,1694.0,S,A
07/08/2019,JPFA,PD,55436.0,93686840,1690.0,S,A
07/08/2019,JPFA,ZP,51120.0,86034960,1683.0,S,A
07/08/2019,JPFA,KK,40638.0,68922048,1696.0,S,A
07/08/2019,JPFA,DB,40562.0,68549780,1690.0,S,A
07/08/2019,JPFA,NI,38554.0,66235772,1718.0,S,A
07/08/2019,JPFA,EP,24966.0,43116282,1727.0,S,A
07/08/2019,JPFA,DR,24424.0,41447528,1697.0,S,A
07/08/2019,JPFA,MG,24011.0,40530568,1688.0,S,A
07/08/2019,JPFA,MS,16174.0,27334060,1690.0,B,F
07/08/2019,JPFA,CG,8089.0,13613787,1683.0,B,F
07/08/2019,JPFA,AK,4769.0,8073917,1693.0,B,F
07/08/2019,JPFA,YU,2500.0,4250000,1700.0,B,F
07/08/2019,JPFA,AI,2000.0,3386000,1693.0,B,F
07/08/2019,JPFA,BK,587.0,994965,1695.0,B,F
07/08/2019,JPFA,YP,322.0,539350,1675.0,B,F
07/08/2019,JPFA,KS,100.0,167500,1675.0,B,F
07/08/2019,JPFA,DB,40562.0,68549780,1690.0,S,F
07/08/2019,JPFA,ZP,16138.0,27257082,1689.0,S,F
07/08/2019,JPFA,KZ,13500.0,23071500,1709.0,S,F
07/08/2019,JPFA,CC,7475.0,12722450,1702.0,S,F
07/08/2019,JPFA,CS,4982.0,8459436,1698.0,S,F
07/08/2019,JPFA,YU,2500.0,4237500,1695.0,S,F
07/08/2019,JPFA,BK,858.0,1450020,1690.0,S,F
07/08/2019,JPFA,MS,256.0,434176,1696.0,S,F
07/08/2019,JPFA,NI,100.0,165500,1655.0,S,F
07/08/2019,JPFA,OD,4.0,6840,1710.0,S,F
07/08/2019,JPFA,YP,117877.0,199919392,1696.0,B,D
07/08/2019,JPFA,CC,63359.0,107710300,1700.0,B,D
07/08/2019,JPFA,YU,53371.0,90410474,1694.0,B,D
07/08/2019,JPFA,PD,51862.0,87957952,1696.0,B,D
07/08/2019,JPFA,KK,44224.0,75446144,1706.0,B,D
07/08/2019,JPFA,RX,43500.0,73341000,1686.0,B,D
07/08/2019,JPFA,CP,37908.0,64254060,1695.0,B,D
07/08/2019,JPFA,NI,32173.0,54694100,1700.0,B,D
07/08/2019,JPFA,AZ,27510.0,46932060,1706.0,B,D
07/08/2019,JPFA,LG,24924.0,42345876,1699.0,B,D
07/08/2019,JPFA,YP,132140.0,223845160,1694.0,S,D
07/08/2019,JPFA,PD,55436.0,93686840,1690.0,S,D
07/08/2019,JPFA,CC,54436.0,92160148,1693.0,S,D
07/08/2019,JPFA,KK,40638.0,68922048,1696.0,S,D
07/08/2019,JPFA,NI,38454.0,66063972,1718.0,S,D
07/08/2019,JPFA,ZP,34982.0,58734778,1679.0,S,D
07/08/2019,JPFA,EP,24966.0,43116282,1727.0,S,D
07/08/2019,JPFA,DR,24424.0,41447528,1697.0,S,D
07/08/2019,JPFA,MG,24011.0,40530568,1688.0,S,D
07/08/2019,JPFA,CP,23856.0,40626768,1703.0,S,D
07/09/2019,JPFA,BK,46408.0,77594176,1672.0,B,A
07/09/2019,JPFA,YP,35185.0,58758950,1670.0,B,A
07/09/2019,JPFA,CC,33768.0,56493864,1673.0,B,A
07/09/2019,JPFA,YU,26756.0,44682520,1670.0,B,A
07/09/2019,JPFA,OD,24604.0,41162492,1673.0,B,A
07/09/2019,JPFA,PD,17258.0,28769086,1667.0,B,A
07/09/2019,JPFA,ZP,12989.0,21717608,1672.0,B,A
07/09/2019,JPFA,AZ,12271.0,20431215,1665.0,B,A
07/09/2019,JPFA,KK,11800.0,19706000,1670.0,B,A
07/09/2019,JPFA,CS,10180.0,17041320,1674.0,B,A
07/09/2019,JPFA,YP,47388.0,78995796,1667.0,S,A
07/09/2019,JPFA,BK,27889.0,46714075,1675.0,S,A
07/09/2019,JPFA,KZ,27360.0,45828000,1675.0,S,A
07/09/2019,JPFA,PD,27083.0,45228610,1670.0,S,A
07/09/2019,JPFA,CP,18602.0,31028136,1668.0,S,A
07/09/2019,JPFA,CC,18140.0,30330080,1672.0,S,A
07/09/2019,JPFA,CS,17529.0,29326017,1673.0,S,A
07/09/2019,JPFA,KK,14482.0,24242868,1674.0,S,A
07/09/2019,JPFA,YJ,11704.0,19615904,1676.0,S,A
07/09/2019,JPFA,AZ,10071.0,16748073,1663.0,S,A
07/09/2019,JPFA,BK,46408.0,77594176,1672.0,B,F
07/09/2019,JPFA,MS,6248.0,10477896,1677.0,B,F
07/09/2019,JPFA,AK,4824.0,8075376,1674.0,B,F
07/09/2019,JPFA,CS,3180.0,5316960,1672.0,B,F
07/09/2019,JPFA,YU,1000.0,1685000,1685.0,B,F
07/09/2019,JPFA,CC,644.0,1078700,1675.0,B,F
07/09/2019,JPFA,GR,1.0,1675,1675.0,B,F
07/09/2019,JPFA,BK,27889.0,46714075,1675.0,S,F
07/09/2019,JPFA,KZ,27360.0,45828000,1675.0,S,F
07/09/2019,JPFA,CS,17529.0,29326017,1673.0,S,F
07/09/2019,JPFA,DB,4476.0,7488348,1673.0,S,F
07/09/2019,JPFA,MS,3294.0,5527332,1678.0,S,F
07/09/2019,JPFA,DX,3117.0,5224092,1676.0,S,F
07/09/2019,JPFA,AK,519.0,868806,1674.0,S,F
07/09/2019,JPFA,AI,280.0,469000,1675.0,S,F
07/09/2019,JPFA,MG,250.0,418000,1672.0,S,F
07/09/2019,JPFA,OD,4.0,6760,1690.0,S,F
07/09/2019,JPFA,YP,35185.0,58758950,1670.0,B,D
07/09/2019,JPFA,CC,33124.0,55416452,1673.0,B,D
07/09/2019,JPFA,YU,25756.0,42986764,1669.0,B,D
07/09/2019,JPFA,OD,24604.0,41162492,1673.0,B,D
07/09/2019,JPFA,PD,17258.0,28769086,1667.0,B,D
07/09/2019,JPFA,ZP,12989.0,21717608,1672.0,B,D
07/09/2019,JPFA,AZ,12271.0,20431215,1665.0,B,D
07/09/2019,JPFA,KK,11800.0,19706000,1670.0,B,D
07/09/2019,JPFA,NI,10155.0,16999470,1674.0,B,D
07/09/2019,JPFA,LG,9351.0,15578766,1666.0,B,D
07/09/2019,JPFA,YP,47388.0,78995796,1667.0,S,D
07/09/2019,JPFA,PD,27083.0,45228610,1670.0,S,D
07/09/2019,JPFA,CP,18602.0,31028136,1668.0,S,D
07/09/2019,JPFA,CC,18140.0,30330080,1672.0,S,D
07/09/2019,JPFA,KK,14482.0,24242868,1674.0,S,D
07/09/2019,JPFA,YJ,11704.0,19615904,1676.0,S,D
07/09/2019,JPFA,AZ,10071.0,16748073,1663.0,S,D
07/09/2019,JPFA,LS,9874.0,16637690,1685.0,S,D
07/09/2019,JPFA,DH,8999.0,15028330,1670.0,S,D
07/09/2019,JPFA,AO,8730.0,14579100,1670.0,S,D
07/10/2019,JPFA,YP,53982.0,91067634,1687.0,B,A
07/10/2019,JPFA,YU,32674.0,55055690,1685.0,B,A
07/10/2019,JPFA,CC,28027.0,47001279,1677.0,B,A
07/10/2019,JPFA,BK,27348.0,45807900,1675.0,B,A
07/10/2019,JPFA,LS,16805.0,28366840,1688.0,B,A
07/10/2019,JPFA,DR,13799.0,23127124,1676.0,B,A
07/10/2019,JPFA,LG,12789.0,21575043,1687.0,B,A
07/10/2019,JPFA,PD,12580.0,21121820,1679.0,B,A
07/10/2019,JPFA,OD,10883.0,18479334,1698.0,B,A
07/10/2019,JPFA,KK,10300.0,17314300,1681.0,B,A
07/10/2019,JPFA,YP,48976.0,82426608,1683.0,S,A
07/10/2019,JPFA,CC,35584.0,59923456,1684.0,S,A
07/10/2019,JPFA,CS,27487.0,45958264,1672.0,S,A
07/10/2019,JPFA,NI,22135.0,37651635,1701.0,S,A
07/10/2019,JPFA,DR,18539.0,30960130,1670.0,S,A
07/10/2019,JPFA,PD,16436.0,27711096,1686.0,S,A
07/10/2019,JPFA,KK,14596.0,24535876,1681.0,S,A
07/10/2019,JPFA,LS,11500.0,19366000,1684.0,S,A
07/10/2019,JPFA,YU,11341.0,19200313,1693.0,S,A
07/10/2019,JPFA,AK,9945.0,16568370,1666.0,S,A
07/10/2019,JPFA,BK,27348.0,45807900,1675.0,B,F
07/10/2019,JPFA,MS,6312.0,10534728,1669.0,B,F
07/10/2019,JPFA,ZP,1608.0,2686968,1671.0,B,F
07/10/2019,JPFA,PD,35.0,59360,1696.0,B,F
07/10/2019,JPFA,CC,12.0,20520,1710.0,B,F
07/10/2019,JPFA,DR,5.0,8550,1710.0,B,F
07/10/2019,JPFA,AK,9945.0,16568370,1666.0,S,F
07/10/2019,JPFA,MS,6000.0,10020000,1670.0,S,F
07/10/2019,JPFA,ZP,5745.0,9594150,1670.0,S,F
07/10/2019,JPFA,AO,1000.0,1705000,1705.0,S,F
07/10/2019,JPFA,CS,237.0,395790,1670.0,S,F
07/10/2019,JPFA,BK,200.0,333000,1665.0,S,F
07/10/2019,JPFA,YP,200.0,341600,1708.0,S,F
07/10/2019,JPFA,OD,8.0,13680,1710.0,S,F
07/10/2019,JPFA,YP,53982.0,91067634,1687.0,B,D
07/10/2019,JPFA,YU,32674.0,55055690,1685.0,B,D
07/10/2019,JPFA,CC,28015.0,46981155,1677.0,B,D
07/10/2019,JPFA,LS,16805.0,28366840,1688.0,B,D
07/10/2019,JPFA,DR,13794.0,23118744,1676.0,B,D
07/10/2019,JPFA,LG,12789.0,21575043,1687.0,B,D
07/10/2019,JPFA,PD,12545.0,21063055,1679.0,B,D
07/10/2019,JPFA,OD,10883.0,18479334,1698.0,B,D
07/10/2019,JPFA,KK,10300.0,17314300,1681.0,B,D
07/10/2019,JPFA,MG,10093.0,16996612,1684.0,B,D
07/10/2019,JPFA,YP,48776.0,82090008,1683.0,S,D
07/10/2019,JPFA,CC,35584.0,59923456,1684.0,S,D
07/10/2019,JPFA,CS,27250.0,45562000,1672.0,S,D
07/10/2019,JPFA,NI,22135.0,37651635,1701.0,S,D
07/10/2019,JPFA,DR,18539.0,30960130,1670.0,S,D
07/10/2019,JPFA,PD,16436.0,27711096,1686.0,S,D
07/10/2019,JPFA,KK,14596.0,24535876,1681.0,S,D
07/10/2019,JPFA,LS,11500.0,19366000,1684.0,S,D
07/10/2019,JPFA,YU,11341.0,19200313,1693.0,S,D
07/10/2019,JPFA,LG,9604.0,16144324,1681.0,S,D
07/11/2019,JPFA,YP,51971.0,87830990,1690.0,B,A
07/11/2019,JPFA,CC,23124.0,38940816,1684.0,B,A
07/11/2019,JPFA,PD,22298.0,37728216,1692.0,B,A
07/11/2019,JPFA,GR,16145.0,27317340,1692.0,B,A
07/11/2019,JPFA,LS,15459.0,26063874,1686.0,B,A
07/11/2019,JPFA,KK,15418.0,26041002,1689.0,B,A
07/11/2019,JPFA,DH,15007.0,25016669,1667.0,B,A
07/11/2019,JPFA,EP,13513.0,22972100,1700.0,B,A
07/11/2019,JPFA,NI,10102.0,16961258,1679.0,B,A
07/11/2019,JPFA,AI,9102.0,15163932,1666.0,B,A
07/11/2019,JPFA,YP,52907.0,89148295,1685.0,S,A
07/11/2019,JPFA,DX,40242.0,67244382,1671.0,S,A
07/11/2019,JPFA,ZP,23165.0,38917200,1680.0,S,A
07/11/2019,JPFA,YU,19033.0,31861242,1674.0,S,A
07/11/2019,JPFA,LS,18334.0,31021128,1692.0,S,A
07/11/2019,JPFA,KK,16509.0,27718611,1679.0,S,A
07/11/2019,JPFA,KS,11114.0,18827116,1694.0,S,A
07/11/2019,JPFA,NI,10668.0,18071592,1694.0,S,A
07/11/2019,JPFA,CC,9623.0,16282116,1692.0,S,A
07/11/2019,JPFA,DR,7995.0,13447590,1682.0,S,A
07/11/2019,JPFA,CG,8836.0,14844480,1680.0,B,F
07/11/2019,JPFA,MS,6172.0,10412164,1687.0,B,F
07/11/2019,JPFA,AK,4795.0,8098755,1689.0,B,F
07/11/2019,JPFA,AI,4000.0,6660000,1665.0,B,F
07/11/2019,JPFA,KK,2584.0,4366960,1690.0,B,F
07/11/2019,JPFA,YP,361.0,605397,1677.0,B,F
07/11/2019,JPFA,ZP,21245.0,35670355,1679.0,S,F
07/11/2019,JPFA,MS,5373.0,9037386,1682.0,S,F
07/11/2019,JPFA,AI,4000.0,6800000,1700.0,S,F
07/11/2019,JPFA,CS,365.0,613930,1682.0,S,F
07/11/2019,JPFA,YP,100.0,171500,1715.0,S,F
07/11/2019,JPFA,BK,87.0,146769,1687.0,S,F
07/11/2019,JPFA,YP,51610.0,87220900,1690.0,B,D
07/11/2019,JPFA,CC,23124.0,38940816,1684.0,B,D
07/11/2019,JPFA,PD,22298.0,37728216,1692.0,B,D
07/11/2019,JPFA,GR,16145.0,27317340,1692.0,B,D
07/11/2019,JPFA,LS,15459.0,26063874,1686.0,B,D
07/11/2019,JPFA,DH,15007.0,25016669,1667.0,B,D
07/11/2019,JPFA,EP,13513.0,22972100,1700.0,B,D
07/11/2019,JPFA,KK,12834.0,21676626,1689.0,B,D
07/11/2019,JPFA,NI,10102.0,16961258,1679.0,B,D
07/11/2019,JPFA,DR,7784.0,13092688,1682.0,B,D
07/11/2019,JPFA,YP,52807.0,88979795,1685.0,S,D
07/11/2019,JPFA,DX,40242.0,67244382,1671.0,S,D
07/11/2019,JPFA,YU,19033.0,31861242,1674.0,S,D
07/11/2019,JPFA,LS,18334.0,31021128,1692.0,S,D
07/11/2019,JPFA,KK,16509.0,27718611,1679.0,S,D
07/11/2019,JPFA,KS,11114.0,18827116,1694.0,S,D
07/11/2019,JPFA,NI,10668.0,18071592,1694.0,S,D
07/11/2019,JPFA,CC,9623.0,16282116,1692.0,S,D
07/11/2019,JPFA,DR,7995.0,13447590,1682.0,S,D
07/11/2019,JPFA,YJ,7422.0,12446694,1677.0,S,D
07/12/2019,JPFA,YP,40174.0,66046056,1644.0,B,A
07/12/2019,JPFA,CC,26954.0,44339330,1645.0,B,A
07/12/2019,JPFA,NI,22447.0,37059997,1651.0,B,A
07/12/2019,JPFA,PD,12916.0,21169324,1639.0,B,A
07/12/2019,JPFA,LS,12730.0,21004500,1650.0,B,A
